image_id,iteration,caption,similarity_to_original,similarity_to_previous,bert_f1,jaccard,length_ratio,error
12,3,"The image depicts a bustling city street filled with people walking and standing. Many of the individuals are using their cell phones, with at least six cell phones visible in the scene. The people are scattered throughout the street, with some closer to the foreground and others further back.

There are several handbags in the scene, with one near the center, another towards the right side, and a third one closer to the left side. The overall atmosphere of the image is lively and energetic, capturing the essence of a busy urban environment.",0.615532398223877,0.8219704627990723,0.8933531641960144,0.24210526315789474,1.1348547717842323,
12,4,"The image depicts a bustling city street filled with a large crowd of people walking down the sidewalk. Many of the individuals are carrying handbags, with at least six handbags visible throughout the scene. Some people are also using cell phones, with at least three cell phones being held by individuals in the crowd.

The street is lined with various shops and businesses, creating a lively atmosphere. The crowd is diverse, with people of different ages and genders walking together. The overall scene captures the essence of a busy urban environment.",0.5736674666404724,0.9324862360954285,0.886924147605896,0.14705882352941177,1.1514522821576763,
12,5,"The image is a lively and bustling city scene, depicting a large crowd of people walking down a busy street. The crowd is diverse, with individuals of various ages and genders. Many of the people are carrying handbags, with at least six handbags visible throughout the scene.

The street is filled with pedestrians, some of whom are walking closer to the foreground, while others are further back in the scene. The overall atmosphere of the image is energetic and dynamic, capturing the essence of a typical day in a bustling city.",0.4876824915409088,0.8829629421234131,0.8929473161697388,0.20212765957446807,1.1016597510373445,
12,6,"The image depicts a bustling city street filled with a large crowd of people walking down the sidewalk. The crowd is diverse, with individuals of various ages and genders. Some people are carrying handbags, while others have suitcases and backpacks.

The street is lined with numerous shops, creating a lively atmosphere. The people are walking in different directions, some closer to the viewer and others further away. The scene captures the essence of a busy urban environment, with people going about their daily routines.",0.42823827266693115,0.9116755723953247,0.8940310478210449,0.19387755102040816,1.0912863070539418,
12,7,"The image is a lively and crowded city street scene, depicted in a cartoon style. Numerous people are walking down the street, with some carrying handbags and backpacks. The crowd is diverse, with individuals of various heights and positions.

There are several handbags and backpacks visible in the scene, with some being carried by people and others placed on the ground. The street is bustling with activity, and the overall atmosphere is energetic and dynamic.",0.4468912184238434,0.8635327219963074,0.8857280015945435,0.18888888888888888,0.9626556016597511,
12,8,"The image depicts a bustling city street filled with a large crowd of people walking and standing around. Many of the individuals are carrying backpacks, with at least 12 backpacks visible throughout the scene. Some people are also wearing ties, indicating a diverse range of attire.

The street is lined with various shops and buildings, creating a lively urban atmosphere. The crowd is dispersed throughout the scene, with some people standing closer to the foreground and others further back. The overall scene captures the essence of a busy city street filled with people going about their daily activities.",0.4323525130748749,0.8457425832748413,0.8872545957565308,0.18627450980392157,1.2676348547717842,
12,9,"The image depicts a bustling city street filled with a large crowd of people walking and standing around. The crowd is diverse, with individuals of various heights and appearances. Some people are carrying backpacks, while others have handbags.

The street is lined with numerous shops, creating a lively atmosphere. The crowd is dispersed throughout the scene, with some people closer to the foreground and others further back. The overall scene captures the essence of a busy urban environment.",0.4258272051811218,0.9611907601356506,0.8941542506217957,0.18085106382978725,1.0290456431535269,
12,10,"The image depicts a bustling city street filled with a large crowd of people walking and standing around. The crowd is diverse, with individuals of various ages and genders. Some people are carrying backpacks, handbags, and even a suitcase.

The street is lined with numerous shops, creating a lively atmosphere. The people are spread out across the scene, with some closer to the foreground and others further back. The overall scene captures the essence of a busy urban environment.",0.4279699921607971,0.9866736531257629,0.8928220272064209,0.16666666666666666,1.004149377593361,
13,1,"The image features a group of children riding on a small, red train. There are at least nine children visible in the scene, with some sitting closer to the front of the train and others further back. The train appears to be a miniature version, providing a fun and engaging experience for the children. The scene captures the excitement and joy of the children as they enjoy their ride on the train.",1.0,1.0,1.0,1.0,1.0,
13,2,"The image features a red toy train with a group of people riding on it. There are at least 14 people visible on the train, with some sitting and others standing. The train appears to be a popular attraction, as it is filled with passengers enjoying their ride.

The scene is set in a lush green environment, with a few trees visible in the background. The train is traveling on a track, providing a fun and engaging experience for the passengers.",0.8296483755111694,0.8296483755111694,0.931800127029419,0.4925373134328358,1.117794486215539,
13,3,"The image features a large red train traveling through a lush green forest. The train is surrounded by a crowd of people, including children, who are watching the train pass by. The people are standing at various distances from the train, with some closer to the front and others further back.

There are several backpacks scattered throughout the scene, likely belonging to the people watching the train. The backpacks are placed near the people, with some closer to the train and others further away. The scene captures the excitement and curiosity of the onlookers as they observe the train's journey through the forest.",0.7595226764678955,0.8007266521453857,0.9153810143470764,0.3125,1.5614035087719298,
13,4,"The image is a colorful cartoon depiction of a large red train traveling through a lush green forest. The train is surrounded by a crowd of people, some of whom are standing close to the train while others are scattered throughout the scene. The people appear to be enjoying the ride and the beautiful surroundings.

There are several backpacks visible in the scene, likely belonging to the passengers on the train. The backpacks are placed near the people, with some closer to the train and others further away. The overall atmosphere of the image is lively and fun, capturing the essence of a train ride through a picturesque forest.",0.7437102794647217,0.8864596486091614,0.9085032939910889,0.25882352941176473,1.5914786967418546,
13,5,"The image depicts a large crowd of people gathered on a grassy hillside, watching a red train traveling down the tracks. The train is positioned in the middle of the scene, with the crowd spread out around it. Some people are standing closer to the train, while others are further away, observing the train's journey.

There are several backpacks and handbags scattered throughout the scene, likely belonging to the people in the crowd. The backpacks are placed on the ground, while the handbags are held by some individuals. The overall atmosphere of the scene is lively and engaging, as the crowd enjoys the sight of the train passing by.",0.68295818567276,0.817840576171875,0.898986279964447,0.2247191011235955,1.6040100250626566,
13,6,"The image depicts a large crowd of people gathered on a grassy hillside, watching a red train traveling down the tracks. The train is positioned in the middle of the scene, with people standing on both sides of the tracks.

There are numerous individuals in the crowd, with some standing closer to the train and others further away. A few people are carrying backpacks, with one backpack located near the left side of the crowd and another one near the right side.

The scene captures the excitement and anticipation of the train's arrival, as the crowd eagerly watches the train's journey.",0.6711211204528809,0.9534696936607361,0.9040695428848267,0.25,1.4786967418546366,
13,7,"The image depicts a large crowd of people gathered around a red train on a track. The train is positioned in the middle of the scene, with people standing on both sides of it. The crowd is diverse, with individuals of various heights and positions, creating a lively atmosphere.

There are several handbags visible among the crowd, likely belonging to some of the people present. The scene captures the excitement and anticipation of the train's arrival, as the crowd eagerly awaits its departure.",0.7080715298652649,0.900306224822998,0.9056143164634705,0.23170731707317074,1.2456140350877194,
13,8,"The image depicts a bustling train station with a large crowd of people gathered around a red train. The train occupies a significant portion of the scene, stretching from the left to the right side. The crowd is diverse, with people standing in various positions around the train, some closer to the train and others further away.

There are several handbags visible in the scene, with one near the center, another towards the right side, and a third one closer to the bottom right corner. The overall atmosphere of the image is busy and lively, as people are likely waiting to board the train or just arriving at the station.",0.690485954284668,0.9303015470504761,0.8935211300849915,0.2247191011235955,1.5714285714285714,
13,9,"The image is a large, detailed painting of a busy train station. A red train is prominently featured, stretching across the scene from the left to the right side. The train is surrounded by a crowd of people, with some standing closer to the train and others further away.

There are numerous individuals in the scene, with some standing near the train and others scattered throughout the station. Some people are carrying handbags, with three handbags visible in the painting. The overall atmosphere of the painting is bustling and lively, capturing the essence of a busy train station.",0.6182436347007751,0.8726876974105835,0.900003969669342,0.2222222222222222,1.4711779448621554,
13,10,"The image depicts a bustling train station with a large crowd of people gathered around a red train. The train is positioned in the center of the scene, stretching from the left to the right side of the image. The crowd is dispersed throughout the station, with some people standing closer to the train and others further away.

There are several handbags visible in the scene, with one near the center, another towards the right side, and a third one closer to the left side. The overall atmosphere of the image is busy and lively, as people are waiting to board the train or simply passing through the station.",0.6868778467178345,0.8724717497825623,0.8972539901733398,0.2261904761904762,1.5338345864661653,
14,1,"The image features a delicious-looking pastry, possibly a chocolate muffin or a sandwich, sitting on a plate. The plate is placed on a dining table, and there is a bowl nearby, possibly containing a side dish or a sauce. 

In the background, there is a person partially visible, likely enjoying the meal or preparing to eat the pastry. The scene appears to be set in a cozy and inviting atmosphere.",1.0,1.0,1.0,1.0,1.0,
14,2,"The image features a dining table with a plate of food, including a chocolate muffin, placed on it. A cup of coffee is also present on the table, along with a spoon. A person is sitting at the table, possibly enjoying the meal.

In addition to the main dining table, there are two smaller dining tables visible in the scene. One of them has a bowl and a spoon on it, while the other has a cup and a spoon. The presence of multiple dining tables and the person sitting at one of them suggests a cozy and inviting atmosphere.",0.7448282241821289,0.7448282241821289,0.9046182632446289,0.38028169014084506,1.314070351758794,
14,3,"The image features a dining table with a variety of food and drinks. There are several plates of food, including a cupcake, a donut, and a muffin. A cup of coffee is also present on the table. In addition to the food and drinks, there are utensils such as a spoon and a fork, as well as a knife.

Two people can be seen in the scene, one on the left side and the other on the right side of the table. A chair is positioned near the table, and a book is placed on the table, possibly for reading during the meal.",0.7055841684341431,0.8889546394348145,0.8930222988128662,0.2289156626506024,1.2839195979899498,
14,4,"The image features a dining table filled with various plates of food, including donuts and cakes. There are multiple cups and bowls placed on the table, along with a spoon and a fork. The table is set for a meal, and it appears to be a gathering or a celebration.

In addition to the food and tableware, there are three people in the scene. One person is located on the left side of the table, another person is in the middle, and the third person is on the right side. The presence of these individuals suggests that they are either enjoying the meal together or preparing to do so.",0.7083576917648315,0.8480197191238403,0.8953689336776733,0.26744186046511625,1.464824120603015,
14,5,"The image features a group of people sitting around a dining table, enjoying a variety of donuts. There are numerous donuts spread across the table, with some placed closer to the people and others further away. The table is set with cups, forks, and spoons, indicating that the guests are ready to indulge in the sweet treats.

In addition to the donuts, there are a few cakes on the table, adding to the assortment of desserts. The people are seated on chairs, with some chairs placed closer to the table and others further away. The scene appears to be a casual gathering where friends or family members are sharing a delightful dessert experience.",0.6672837734222412,0.8595296144485474,0.8889372944831848,0.2247191011235955,1.635678391959799,
14,6,"The image depicts a group of people gathered around a large dining table, enjoying a meal together. The table is filled with various types of donuts, including chocolate and pink ones, as well as a few cups and a potted plant. The people are seated on chairs placed around the table, with some of them smiling and enjoying the delicious treats.

In addition to the donuts, there are a few cups on the table, possibly containing beverages to accompany the meal. The scene conveys a sense of togetherness and shared enjoyment of the food.",0.6770007610321045,0.910603404045105,0.8993348479270935,0.2289156626506024,1.3467336683417086,
14,7,"The image depicts a group of people gathered around a dining table, enjoying a meal together. The table is filled with various donuts, some of which are pink and white, adding a colorful touch to the scene. There are at least 13 donuts spread across the table, with some placed closer to the people and others further away.

In addition to the donuts, there are several cups and bowls on the table, likely containing drinks or other food items. There are also a few chairs placed around the table, with some people sitting on them while others stand. The atmosphere appears to be lively and social, as the group of people shares a delightful meal together.",0.6313998699188232,0.9380509853363037,0.8926662802696228,0.2391304347826087,1.6482412060301508,
14,8,"The image depicts a group of people gathered around a large dining table, enjoying a meal together. The table is filled with various donuts, some of which are placed on plates, while others are scattered across the table. There are at least 13 donuts visible on the table, with different sizes and flavors.

The people are seated on chairs surrounding the table, with a total of 11 chairs visible in the scene. Some of the individuals are engaged in conversation, while others are focused on the delicious treats in front of them. The atmosphere appears to be lively and enjoyable, as everyone shares a delightful dining experience.",0.6189261674880981,0.9480695724487305,0.8878743052482605,0.2222222222222222,1.5879396984924623,
14,9,"The image is a colorful cartoon depiction of a group of people sitting around a dining table, enjoying a meal together. The table is filled with various types of donuts, which are spread out across the table. There are at least 13 donuts visible, each with different colors and toppings.

In addition to the donuts, there are several cups placed on the table, likely containing beverages for the guests. The people in the scene are engaged in conversation and enjoying their time together. The atmosphere appears to be lively and fun, as the group shares a delightful meal.",0.6637455821037292,0.8881755471229553,0.8980945944786072,0.25882352941176473,1.4396984924623115,
14,10,"The image depicts a lively scene of a group of people gathered around a large dining table, enjoying a meal together. The table is filled with various types of donuts, creating a colorful and appetizing display. There are at least 14 donuts on the table, with some placed closer to the people and others further away.

The people are seated on chairs surrounding the table, with a total of 11 chairs visible in the scene. Some of the individuals are engaged in conversation, while others are focused on the delicious spread of donuts. The atmosphere appears to be cheerful and social, as everyone shares in the delight of the donut feast.",0.6134483814239502,0.9086694717407227,0.8852960467338562,0.21978021978021978,1.6030150753768844,
15,1,"The image features a person paddling on a surfboard in the ocean. The person is wearing a hat and is skillfully navigating the water. The surfboard is positioned in the middle of the scene, with the person standing on it and using a paddle to propel themselves through the water.

In the background, there are several houses visible, indicating that the location is near a residential area. The scene captures the person's enjoyment of the water and the serene atmosphere of the ocean.",1.0,1.0,1.0,1.0,1.0,
15,2,"The image is a colorful, hand-drawn illustration of a man paddleboarding on a river. He is wearing a hat and is skillfully navigating the water on his surfboard. The scene is set in a tropical environment, with a house visible in the background.

There are several other people in the scene, some of them closer to the water, while others are further away. A boat can be seen in the middle of the river, adding to the lively atmosphere of the scene.",0.8296262621879578,0.8296262621879578,0.918274998664856,0.32,0.9257731958762887,
15,3,"The image is a colorful, hand-drawn illustration of a man paddling a surfboard on a river. The man is wearing a hat and is surrounded by a lush, tropical environment. The scene features a house in the background, adding to the overall atmosphere of the image.

There are several potted plants scattered throughout the scene, with some placed near the house and others closer to the water. The combination of the man on the surfboard, the tropical setting, and the presence of the house creates a vibrant and engaging illustration.",0.7941604852676392,0.9037642478942871,0.90776127576828,0.30666666666666664,1.092783505154639,
15,4,"The image is a colorful, hand-drawn illustration of a man paddling a surfboard on a river. The man is wearing a hat and is surrounded by a lush, tropical environment. The scene features a variety of plants, including palm trees, which are scattered throughout the image.

In addition to the main subject, there are several other people in the scene, some of whom are also paddling surfboards. The overall atmosphere of the image is vibrant and full of life, capturing the essence of a fun and relaxing outdoor activity.",0.811528205871582,0.9483053088188171,0.9087072014808655,0.2235294117647059,1.0701030927835051,
15,5,"The image features a man paddling on a surfboard in a river, surrounded by lush greenery. He is wearing a hat and appears to be enjoying his time on the water. The scene is set in a tropical environment, with palm trees and a moon visible in the sky.

There are several potted plants in the scene, adding to the tropical atmosphere. Some of these plants are located near the man on the surfboard, while others are scattered throughout the image. The combination of the man on the surfboard, the tropical setting, and the presence of plants creates a serene and relaxing atmosphere.",0.7422892451286316,0.8890364170074463,0.9105289578437805,0.2962962962962963,1.1979381443298969,
15,6,"The image features a man paddling on a surfboard in a river, surrounded by lush green palm trees. He is wearing a hat and appears to be enjoying his time on the water. The scene is set against a backdrop of a beautiful sunset, adding to the serene atmosphere.

In the background, there are two birds flying, one closer to the left side of the image and the other towards the right side. The combination of the man on the surfboard, the palm trees, and the birds creates a picturesque and peaceful scene.",0.7533884048461914,0.8745957016944885,0.9136507511138916,0.25925925925925924,1.0371134020618558,
15,7,"The image depicts a serene scene of a man paddling a boat on a river, surrounded by a beautiful tropical landscape. The man is wearing a hat and is focused on navigating the river. There are several birds flying in the sky, adding to the lively atmosphere of the scene.

In addition to the man in the boat, there are two other people in the image, one standing near the water's edge and another person further back in the scene. The presence of these individuals suggests that this might be a popular spot for outdoor activities and relaxation.",0.7379475831985474,0.8599275350570679,0.9094856977462769,0.2976190476190476,1.1216494845360825,
15,8,"The image depicts two people in a small boat, paddling through a serene river. They are surrounded by a lush, tropical environment, with palm trees and birds visible in the background. The boat is filled with various birds, creating a sense of harmony with nature.

There are numerous birds scattered throughout the scene, some flying close to the boat and others perched on the surrounding trees. The overall atmosphere of the painting is peaceful and tranquil, capturing the essence of a leisurely boat ride in a beautiful, tropical setting.",0.5812615156173706,0.8066043257713318,0.897645115852356,0.21839080459770116,1.1195876288659794,
15,9,"The image depicts a group of three men in a small boat, paddling through a river surrounded by lush greenery. They are enjoying their time together, with each man taking turns to row the boat.

In the background, there are several birds flying around, adding to the serene and natural atmosphere of the scene. The birds are scattered throughout the image, with some closer to the boat and others further away.",0.499988853931427,0.7332887053489685,0.9035987854003906,0.2125,0.843298969072165,
15,10,"The image depicts a group of people in a long boat, paddling down a river. There are five people in the boat, with one person on the left side, two people in the middle, and two people on the right side. They are all actively engaged in rowing the boat.

In the background, there are several birds flying around, adding a lively atmosphere to the scene. The birds are scattered throughout the image, with some closer to the boat and others further away. The combination of the people in the boat and the birds flying in the sky creates a dynamic and vibrant scene.",0.6040175557136536,0.8496454954147339,0.8968307971954346,0.21951219512195122,1.1628865979381444,
16,1,"The image features a desk with two laptops and two computer monitors. The laptops are placed on the left side of the desk, while the monitors are positioned on the right side. A keyboard is also present on the right side of the desk, close to the monitors.

In addition to the electronic devices, there are two mice on the desk, one near the left laptop and the other near the right laptop. A cell phone can be seen on the left side of the desk, and a book is placed on the right side. The desk appears to be well-equipped for a productive work environment.",1.0,1.0,0.9999998807907104,1.0,1.0,
16,2,"The image depicts a large office space with a long desk filled with various computer equipment. There are multiple laptops, keyboards, and mice placed on the desk, indicating a busy work environment. A TV is also present in the room, likely for presentations or meetings.

In addition to the computer equipment, there are several chairs placed around the desk, providing ample seating for the office's occupants. A potted plant can be seen in the room, adding a touch of greenery to the space.

The office is well-equipped with multiple monitors, which are likely used for multitasking or displaying different applications simultaneously. Overall, the scene portrays a modern, technology-driven workspace.",0.7621631622314453,0.7621631622314453,0.9033010005950928,0.30851063829787234,1.2657091561938958,
16,3,"The image depicts a large, well-lit office space filled with numerous desks and computers. There are at least 13 desks in the room, each equipped with a desktop computer. The desks are arranged in various positions, creating a sense of organization and efficiency.

In addition to the desks, there are several chairs placed around the room, providing comfortable seating for the employees. There are also multiple keyboards and mice scattered across the desks, indicating that the employees use these peripherals for their work.

A potted plant can be seen in the room, adding a touch of greenery to the office environment. Overall, the scene conveys a professional and well-equipped workspace.",0.7444593906402588,0.906914234161377,0.8989356160163879,0.23469387755102042,1.2459605026929983,
16,4,"The image depicts a large, well-lit office space with a high ceiling. The room is filled with numerous desks, each equipped with a computer and a keyboard. There are several chairs placed around the desks, providing ample seating for the employees.

In addition to the desks and chairs, the office is adorned with various potted plants, which are scattered throughout the room. Some of the plants are placed near the desks, while others are situated closer to the walls. The combination of the office furniture, plants, and the high ceiling creates a spacious and inviting atmosphere.",0.6133256554603577,0.8657040596008301,0.894314706325531,0.23255813953488372,1.0484739676840216,
16,5,"The image depicts a large, open office space with a high ceiling. The room is filled with numerous desks and chairs, creating a spacious and well-lit environment. There are several potted plants scattered throughout the office, adding a touch of greenery to the space.

In addition to the desks and chairs, there are multiple TVs mounted on the walls, providing employees with various sources of information and entertainment. A few people can be seen in the office, likely working or engaging in conversations.

The office is well-equipped with a variety of computer monitors, keyboards, and mice, indicating a modern and technology-driven workspace.",0.6866273880004883,0.8512324690818787,0.8876480460166931,0.22916666666666666,1.1687612208258529,
16,6,"The image depicts a large, open office space with a high ceiling and numerous potted plants scattered throughout the area. The plants are of various sizes and are placed on desks, tables, and other surfaces. The office is filled with numerous people, some of whom are sitting at desks, while others are standing or walking around.

There are several chairs and desks in the office, with some of the chairs being occupied by people. A few TVs are also present in the space, likely for presentations or meetings. The overall atmosphere of the office is lively and bustling, with people engaged in their work and the plants adding a touch of greenery to the environment.",0.5609065294265747,0.8810561299324036,0.8802255392074585,0.20618556701030927,1.1974865350089767,
16,7,"The image depicts a large, open office space filled with numerous potted plants. The plants are scattered throughout the room, with some placed on the floor and others on the tables. The office is bustling with activity, as several people are working and interacting with each other.

There are numerous chairs placed throughout the room, with some people sitting and others standing. A few people are using laptops, while others are engaged in conversations. The office appears to be a lively and green environment, with the plants adding a touch of nature to the workspace.",0.5947055220603943,0.9434424638748169,0.8844346404075623,0.22093023255813954,1.0323159784560143,
16,8,"The image depicts a large, open office space filled with people working on their computers. There are numerous individuals scattered throughout the room, with some sitting at desks and others standing or walking around. The office is decorated with numerous potted plants, which are placed in various locations throughout the space.

In addition to the people and plants, there are several chairs and desks in the room, providing a comfortable working environment. A few laptops can be seen on the desks, indicating that the employees are engaged in their work. The overall atmosphere of the office appears to be lively and collaborative.",0.6979672908782959,0.9330592155456543,0.8958652019500732,0.22826086956521738,1.1454219030520647,
16,9,"The image depicts a large office space filled with people working on their computers. There are numerous individuals scattered throughout the room, with some sitting at desks and others standing or walking around. The office is well-equipped with multiple computer monitors, keyboards, and mice placed on the desks.

In addition to the computers, the office is adorned with numerous potted plants, which are placed throughout the room, adding a touch of greenery to the environment. The plants are of various sizes and are placed on different surfaces, such as desks and tables. The combination of people, computers, and plants creates a lively and productive atmosphere in the office.",0.6911259889602661,0.9437628388404846,0.8942347168922424,0.22826086956521738,1.229802513464991,
16,10,"The image depicts a large office filled with people working on their computers. There are numerous individuals scattered throughout the room, with some sitting at desks and others standing or walking around. The office is furnished with numerous chairs, some of which are occupied by the workers.

In addition to the people and chairs, the office is adorned with several potted plants, which are placed at various locations throughout the room. These plants add a touch of greenery to the workspace, creating a more pleasant and relaxed atmosphere.",0.6387861967086792,0.9576948285102844,0.8857885599136353,0.15053763440860216,0.9838420107719928,
17,1,"The image depicts a busy highway with multiple cars and trucks driving under a bridge. There are at least nine cars and two trucks visible in the scene, with some vehicles closer to the foreground and others further back. The highway is filled with traffic, and the vehicles are moving in various directions.

In addition to the vehicles, there are several traffic signs visible in the scene, including one on the left side of the image, one in the middle, and another on the right side. These signs likely provide information about the highway, such as directions or lane changes.",1.0,1.0,1.0,1.0,1.0,
17,2,"The image depicts a busy highway filled with numerous cars and trucks. The traffic is backed up, with vehicles waiting in line to cross a bridge. There are at least 13 cars and 4 trucks visible in the scene, all contributing to the congestion.

In addition to the vehicles, there are several people scattered throughout the scene, likely pedestrians or drivers waiting for their turn to cross the bridge. The overall atmosphere of the image is one of heavy traffic and congestion, with vehicles and people waiting in line.",0.8425236940383911,0.8425236940383911,0.9121361970901489,0.35802469135802467,0.8984509466437177,
17,3,"The image depicts a busy highway with a large number of cars and trucks driving on it. The highway is filled with traffic, including various types of vehicles such as cars, trucks, and buses. There are also several pedestrians walking alongside the highway, some of them carrying handbags.

The scene is bustling with activity, as people and vehicles navigate the congested road. The highway is surrounded by buildings, indicating that the area is likely a densely populated urban environment.",0.7870913147926331,0.7857039570808411,0.8986011743545532,0.3103448275862069,0.8485370051635112,
17,4,"The image depicts a bustling city street filled with heavy traffic. Numerous cars, buses, and trucks are driving down the road, creating a congested scene. The vehicles are of various sizes and colors, adding to the visual complexity of the scene.

There are numerous people walking along the street, some of them carrying handbags. The pedestrians are scattered throughout the scene, with some closer to the foreground and others further back. The combination of the heavy traffic and the presence of pedestrians creates a lively and dynamic urban atmosphere.",0.6838565468788147,0.8755394816398621,0.9007352590560913,0.26666666666666666,0.963855421686747,
17,5,"The image depicts a bustling city street filled with a large number of vehicles, including cars, buses, and trucks. The street is crowded with people walking and standing, creating a lively atmosphere. There are numerous cars of various sizes, some parked and others in motion, occupying the majority of the street.

In addition to the cars, there are several buses and trucks scattered throughout the scene, contributing to the busy nature of the street. The people in the image are engaged in various activities, such as walking, standing, or waiting for their transportation.

Overall, the scene captures the essence of a busy urban environment with a mix of vehicles and pedestrians.",0.6739950180053711,0.9189066290855408,0.8930450677871704,0.28421052631578947,1.1824440619621341,
17,6,"The image depicts a bustling city street filled with a large number of cars and buses. The street is packed with vehicles, including various types of buses and cars, creating a dense traffic situation.

Numerous people can be seen walking along the street, with some of them carrying handbags. The scene is lively, with many individuals navigating through the busy street. The overall atmosphere of the image is that of a crowded urban environment.",0.6635003089904785,0.9264302849769592,0.887812077999115,0.18681318681318682,0.7710843373493976,
17,7,"The image depicts a bustling city street filled with numerous vehicles, including cars, buses, and trucks. The street is crowded with people walking and standing, creating a lively atmosphere. The vehicles are parked or stopped in various positions, with some cars and buses occupying the middle of the street, while others are parked on the sides.

There are several people scattered throughout the scene, some walking and others standing, contributing to the busy urban environment. The street is also adorned with a few traffic lights, ensuring the smooth flow of traffic. The overall scene captures the essence of a busy city street filled with people and vehicles.",0.6866228580474854,0.9311869144439697,0.8973081111907959,0.29347826086956524,1.1514629948364887,
17,8,"The image depicts a bustling city street filled with a large number of cars and people. The street is crowded with various vehicles, including buses and trucks, as well as numerous cars of different sizes. The scene is lively, with people walking and interacting with one another.

There are numerous pedestrians scattered throughout the scene, some closer to the foreground and others further back. The street is also adorned with a few umbrellas, likely providing shade or protection from the elements.

The overall atmosphere of the image is that of a busy urban environment, with people and vehicles navigating the crowded streets.",0.6475518941879272,0.9486637115478516,0.9004474878311157,0.3225806451612903,1.0929432013769362,
17,9,"The image depicts a bustling city street filled with numerous yellow taxis and other vehicles. The street is crowded with people, some of whom are walking, while others are standing or waiting. The scene is lively, with various modes of transportation and pedestrians navigating the busy street.

In addition to the taxis, there are also a few buses and trucks present in the scene. A bicycle can be seen parked on the side of the street, and a handbag is visible among the crowd. The overall atmosphere of the image is that of a vibrant urban environment.",0.6716130971908569,0.8913574814796448,0.8984165787696838,0.2604166666666667,0.9569707401032702,
17,10,"The image depicts a bustling city street filled with numerous yellow taxis and people. The taxis are driving down the street, with some cars positioned closer to the foreground and others further back. The street is crowded with people, some of whom are walking, while others are standing or waiting.

There are several handbags visible in the scene, with one near the center of the image, another closer to the right side, and a third one near the bottom right corner. The overall atmosphere of the scene is lively and energetic, capturing the essence of a busy urban environment.",0.6768292188644409,0.9488846659660339,0.9121298789978027,0.3409090909090909,1.0,
18,1,"The image features a red double-decker bus driving down a city street. The bus is quite large, occupying a significant portion of the scene. There are several people visible on the street, with some walking and others standing.

In addition to the bus, there are two other vehicles in the scene: a car and a truck. The car is located on the right side of the street, while the truck is situated further back on the left side. The presence of these vehicles adds to the bustling city atmosphere.",1.0,1.0,1.0,1.0,1.0,
18,2,"The image depicts a bustling city street with a large red double-decker bus driving down the road. The bus is surrounded by a crowd of people, some of whom are walking alongside the bus, while others are standing or walking in the street. The crowd appears to be diverse, with individuals of various heights and positions.

In addition to the bus, there are a few cars visible on the street, including one behind the bus and another further down the road. The scene captures the lively atmosphere of a busy urban environment.",0.8835685849189758,0.8835685849189758,0.9315580725669861,0.4177215189873418,1.062753036437247,
18,3,"The image is a colorful, hand-drawn illustration of a busy city street filled with people and a red double-decker bus. The bus is prominently featured in the scene, occupying a significant portion of the street.

Numerous people can be seen walking and standing on the street, with some carrying handbags. The crowd is dispersed throughout the scene, with some individuals closer to the bus and others further away. The overall atmosphere of the image is lively and bustling, capturing the essence of a typical city street.",0.823521077632904,0.9254356026649475,0.9140161871910095,0.358974358974359,1.0587044534412955,
18,4,"The image depicts a bustling city street filled with a large crowd of people. The crowd is spread out across the street, with some individuals closer to the foreground and others further back. A red double-decker bus is prominently featured in the scene, driving down the street and occupying a significant portion of the image.

In addition to the bus, there are several cars and a truck visible in the scene, adding to the busy atmosphere of the city. The people in the image are engaged in various activities, contributing to the lively urban environment.",0.8589639663696289,0.9169412851333618,0.9325045943260193,0.47297297297297297,1.1295546558704452,
18,5,"The image depicts a bustling city street filled with a large crowd of people. The crowd is dispersed throughout the scene, with some individuals standing closer to the foreground and others further back. The street is also filled with various vehicles, including multiple buses and cars.

There are two prominent double-decker buses, one located in the middle of the scene and the other towards the right side. Several cars can be seen in the background, with one car on the left side of the street and another car further back on the right side.

The overall atmosphere of the scene is lively and energetic, with people and vehicles occupying the entire street.",0.8103386759757996,0.9333109259605408,0.9233673810958862,0.45,1.3400809716599191,
18,6,"The image is a painting of a bustling city street filled with people and various vehicles. There are numerous buses and cars scattered throughout the scene, with some buses being larger and occupying a significant portion of the street.

A red double-decker bus is prominently featured in the center of the scene, surrounded by a crowd of people walking and standing around it. The crowd is diverse, with individuals of different ages and genders, all going about their daily activities.

The painting captures the essence of a busy urban environment, with people and vehicles coexisting and navigating the streets together.",0.7873279452323914,0.8310313820838928,0.9053736329078674,0.2857142857142857,1.263157894736842,
18,7,"The image is a painting of a bustling city street filled with people and various vehicles. A red double-decker bus is the focal point of the scene, driving down the street and surrounded by a crowd of people. Some of the individuals are carrying handbags, with one handbag visible near the center of the scene and another towards the right side.

In addition to the bus, there are several cars and a truck scattered throughout the scene, adding to the busy atmosphere. The painting captures the essence of a lively urban environment, with people going about their daily routines.",0.8157325983047485,0.9552714824676514,0.9227392077445984,0.36470588235294116,1.1720647773279351,
