image_id,iteration,caption,similarity_to_original,similarity_to_previous,bert_f1,jaccard,length_ratio,vision_embedding_norm,vision_sim_to_original,vision_sim_to_previous,log_prob_original_caption,log_prob_caption_on_original_image,converged,convergence_iteration,attractor_type,error
15,21,"The image is a colorful painting of a man surfing on a wave. He is skillfully riding a surfboard, which is positioned in the center of the scene. The man appears to be enjoying the thrill of the ride, as he skillfully navigates the ocean waves.

The painting captures the essence of surfing, with the man's body and surfboard being the main focus. The vibrant colors and dynamic composition create a lively and engaging scene.",0.702632486820221,0.8054197430610657,0.9118762016296387,0.2236842105263158,0.8783505154639175,24.92613410949707,0.9563096165657043,0.9865524172782898,-13.475713729858398,-13.53525161743164,True,18,limit_cycle_2,
15,22,"The image features a man skillfully riding a wave on a surfboard. He is positioned in the center of the scene, with the surfboard beneath him. The man appears to be enjoying the thrill of the ride, as he skillfully navigates the ocean waves.

The scene is set against a backdrop of a vibrant, colorful sky, which adds to the overall atmosphere of the image. The man's surfboard is the main focus of the scene, with the waves surrounding him, creating a dynamic and exciting visual.",0.7866261601448059,0.8698930740356445,0.9178758263587952,0.23076923076923078,0.9917525773195877,26.20758628845215,0.9734774827957153,0.9806619882583618,-13.305622100830078,-13.355053901672363,False,-1,none,
15,23,"The image captures a man skillfully riding a wave on a surfboard. He is positioned in the center of the scene, with the surfboard beneath him. The man appears to be enjoying the thrill of the ride, as he skillfully navigates the ocean waves.

The scene is set against a beautiful backdrop of a sunset, with the warm hues of the sky creating a serene atmosphere. The combination of the man's surfing action and the picturesque sunset creates a captivating and dynamic image.",0.7623366117477417,0.9226376414299011,0.9169761538505554,0.24358974358974358,0.9752577319587629,26.008071899414062,0.9602792859077454,0.9890739917755127,-13.270244598388672,-13.384041786193848,False,-1,none,
15,24,"The image captures a man skillfully riding a wave on a surfboard in the ocean. He is positioned in the center of the scene, with the surfboard beneath him. The wave is large and powerful, providing an exciting ride for the surfer.

The ocean is filled with waves, some of which are smaller and less intense than the one the man is riding. The scene is set against a beautiful sunset, adding a serene and picturesque backdrop to the surfing experience.",0.7864205837249756,0.9138978719711304,0.9127272367477417,0.225,0.9298969072164949,22.896900177001953,0.9659269452095032,0.9734027981758118,-13.377403259277344,-13.52374267578125,False,-1,none,
15,25,"The image captures a man skillfully riding a wave on a surfboard in the ocean. He is positioned in the center of the scene, with the surfboard beneath him. The wave is large and powerful, providing an exciting ride for the surfer.

The ocean is filled with waves, and the man is the only person visible in the scene. The focus is on the main surfer, showcasing his talent and the thrilling experience of surfing.",0.7989374995231628,0.9666419625282288,0.9167435765266418,0.2328767123287671,0.8494845360824742,24.11238670349121,0.9706348776817322,0.989162802696228,-13.410528182983398,-13.66965103149414,False,-1,none,
16,1,"The image features a desk with two laptops and two computer monitors. The laptops are placed on the left side of the desk, while the monitors are positioned on the right side. A keyboard is also present on the right side of the desk, close to the monitors.

In addition to the electronic devices, there are two mice on the desk, one near the left laptop and the other near the right laptop. A cell phone can be seen on the left side of the desk, and a book is placed on the right side. The desk appears to be well-equipped for a productive work environment.",1.0,1.0,0.9999998807907104,1.0,1.0,18.17171859741211,1.0,1.0,,-12.843008995056152,False,-1,none,
16,2,"The image depicts a large office space with a long desk filled with various computer equipment. There are multiple laptops, keyboards, and mice placed on the desk, indicating a busy work environment. A total of six laptops can be seen, with some positioned closer to the front and others further back.

In addition to the laptops, there are five keyboards and four mice on the desk. The desk is also adorned with a few books, with one book located near the center of the desk and another one towards the right side.

The office space is further enhanced by the presence of a TV mounted on the wall, which can be seen in the background. A chair is also visible in the scene, placed near the right side of the desk.",0.8676777482032776,0.8676777482032776,0.9200512170791626,0.33707865168539325,1.2800718132854578,18.07798194885254,0.9529667496681213,0.9529667496681213,-12.313486099243164,-12.35818862915039,False,-1,none,
16,3,"The image depicts a large, well-lit office space filled with numerous desks and computers. There are at least 14 desks in the room, each equipped with a desktop computer. The desks are arranged in various positions, creating a sense of depth and organization within the office.

In addition to the computers, there are several chairs placed around the desks, providing seating for the employees. A person can be seen in the room, likely working or attending to their tasks. The overall atmosphere of the office appears to be professional and well-maintained.",0.6964702606201172,0.8350778222084045,0.8991177678108215,0.2247191011235955,1.0017953321364452,18.12419319152832,0.9370075464248657,0.9714762568473816,-12.594879150390625,-13.176039695739746,False,-1,none,
16,4,"The image depicts a large, well-lit office space with a high ceiling. The room is filled with numerous desks, each equipped with a computer and a keyboard. There are several chairs placed around the desks, providing ample seating for the employees.

In addition to the desks and chairs, the office is adorned with various potted plants, which are scattered throughout the room. Some of the plants are placed near the desks, while others are situated closer to the walls. The combination of the office furniture, plants, and the high ceiling creates a spacious and inviting atmosphere.",0.6133256554603577,0.8181737661361694,0.894314706325531,0.23255813953488372,1.0484739676840216,18.218467712402344,0.9317401051521301,0.970554530620575,-12.238574981689453,-12.991198539733887,False,-1,none,
16,5,"The image depicts a large, open office space with a high ceiling and a long hallway. The office is filled with numerous desks and chairs, creating a spacious and organized environment. There are at least 13 chairs and 12 desks visible in the scene, indicating a well-equipped workspace.

In addition to the furniture, there are several potted plants scattered throughout the office, adding a touch of greenery and life to the space. Some of the plants are placed on desks, while others are situated near the walls or on the floor. The combination of the office furniture and the plants creates a pleasant and inviting atmosphere.",0.6042453646659851,0.914637565612793,0.8890247941017151,0.20212765957446807,1.1292639138240574,17.979448318481445,0.9305153489112854,0.9713464975357056,-12.582253456115723,-12.839713096618652,False,-1,none,
16,6,"The image depicts a large, open office space with a high ceiling and numerous potted plants scattered throughout the area. The plants are of various sizes and are placed on different surfaces, creating a lively atmosphere.

There are several chairs in the office, some of which are placed near the plants, while others are situated in different parts of the room. A few keyboards and mice can be seen on desks, indicating that the office is equipped for work.

In addition to the plants and furniture, there are a few books placed on surfaces, suggesting that the office may also serve as a reading or study area. Overall, the office appears to be a comfortable and inviting space for work and relaxation.",0.6447378396987915,0.9139209985733032,0.8989261984825134,0.2631578947368421,1.2657091561938958,17.56822395324707,0.9282612800598145,0.9738082885742188,-12.536744117736816,-12.666919708251953,False,-1,none,
16,7,"The image depicts a large, open office space filled with numerous potted plants. The plants are scattered throughout the room, with some placed on the floor and others on the tables. There are several chairs in the room, some of which are placed near the tables.

In addition to the plants and chairs, there are multiple computer monitors and keyboards placed on the tables. A few books can also be seen in the room, likely for reference or leisure. The overall atmosphere of the office is lively and green, with the abundance of plants creating a pleasant and refreshing environment.",0.6060706377029419,0.9240831732749939,0.9031438827514648,0.27380952380952384,1.0484739676840216,17.09078598022461,0.9179850816726685,0.9765236377716064,-12.854413032531738,-13.107948303222656,False,-1,none,
16,8,"The image depicts a large, open office space filled with numerous potted plants. The plants are scattered throughout the room, with some placed on the floor and others on the tables. The office is furnished with several chairs, some of which are placed near the tables, while others are located in different areas of the room.

In addition to the plants and chairs, there are multiple laptops and keyboards placed on the tables, indicating that the office is a workspace. A person can be seen in the room, likely working or attending to the plants. The overall atmosphere of the office is lively and green, with a focus on creating a pleasant environment for employees.",0.6344818472862244,0.9539860486984253,0.900870144367218,0.24444444444444444,1.2010771992818672,16.602170944213867,0.9204005002975464,0.9781398177146912,-12.68802547454834,-12.833284378051758,False,-1,none,
16,9,"The image depicts a large office space filled with numerous potted plants, creating a lush and green atmosphere. There are several people working in the office, with some sitting at desks and others standing or walking around. 

In the room, there are multiple chairs, desks, and laptops, indicating a busy work environment. A few people are using laptops, while others are engaged in conversations or focused on their tasks. The office is well-equipped with various potted plants placed throughout the space, adding a touch of nature to the workplace.",0.62314373254776,0.9330294132232666,0.8794419765472412,0.2087912087912088,0.9910233393177738,16.672422409057617,0.9076222777366638,0.9770534634590149,-12.713469505310059,-13.203039169311523,False,-1,none,
16,10,"The image depicts a large office filled with people working on computers. There are numerous individuals scattered throughout the room, with some sitting at desks and others standing or walking around. The office is decorated with numerous potted plants, which are placed on desks, tables, and other surfaces.

In addition to the people and plants, there are several chairs and a dining table in the room. A laptop can be seen on one of the desks, and a keyboard is placed on another desk. The overall atmosphere of the office is lively and bustling, with people engaged in their work.",0.731270432472229,0.9059348106384277,0.9015181064605713,0.26436781609195403,1.0502692998204668,17.155778884887695,0.9108679294586182,0.9605845808982849,-13.024972915649414,-13.095829010009766,False,-1,none,
16,11,"The image depicts a large office space filled with people working on their computers. There are numerous individuals scattered throughout the room, with some sitting at desks and others standing or walking around. The office is decorated with numerous potted plants, which are placed in various locations throughout the room.

In addition to the people and plants, there are several chairs and desks in the office. Some chairs are placed near the desks, while others are located in different parts of the room. The desks are equipped with computers, keyboards, and mice, indicating that the employees are engaged in their work.",0.7419799566268921,0.9505719542503357,0.8945209980010986,0.2159090909090909,1.125673249551167,18.72917366027832,0.9289299249649048,0.9712308049201965,-12.837204933166504,-13.072211265563965,False,-1,none,
16,12,"The image depicts a large office space filled with people working on their computers. There are numerous individuals scattered throughout the room, with some sitting at desks and others standing or walking around. The office is well-equipped with multiple potted plants placed throughout the space, adding a touch of greenery to the environment.

In addition to the people and plants, there are several chairs and desks visible in the room. Some chairs are placed near the desks, while others are located in different areas of the office. The desks are equipped with computers, keyboards, and mice, indicating that the employees are engaged in various tasks.",0.7583905458450317,0.9845358729362488,0.8947483897209167,0.21978021978021978,1.1813285457809695,17.046894073486328,0.9218317270278931,0.9830619692802429,-12.823781967163086,-12.949653625488281,False,-1,none,
16,13,"The image depicts a large office space filled with numerous people working on their computers. There are at least 14 people visible in the scene, each focused on their tasks. The office is furnished with numerous desks, each equipped with a computer and a keyboard.

In addition to the people and computers, the office is adorned with several potted plants, which are placed throughout the space. There are at least 11 potted plants in the room, adding a touch of greenery to the environment. The office also features a TV mounted on the wall, providing additional entertainment or information for the employees.",0.6412354111671448,0.8952262997627258,0.8886758685112,0.23595505617977527,1.0987432675044884,19.445171356201172,0.9335525631904602,0.9827103614807129,-12.69284725189209,-13.033790588378906,False,-1,none,
16,14,"The image is a colorful, cartoon-like depiction of a large office filled with people working on computers. There are numerous people scattered throughout the office, with some sitting at desks and others standing or walking around.

The office is furnished with numerous chairs, some of which are occupied by the employees. There are also several potted plants placed throughout the space, adding a touch of greenery to the environment.

In addition to the people and furniture, there are multiple computer monitors and keyboards visible in the scene, indicating that the employees are working on various tasks. The overall atmosphere of the office is lively and bustling with activity.",0.6864880323410034,0.8776882290840149,0.884262204170227,0.1836734693877551,1.2315978456014363,16.9753475189209,0.9087305665016174,0.9693986177444458,-12.792684555053711,-12.898116111755371,False,-1,none,
16,15,"The image depicts a large office space filled with people working on their computers. There are numerous individuals scattered throughout the room, with some sitting at desks and others standing or walking around. The office is well-equipped with multiple potted plants placed throughout the space, adding a touch of greenery to the environment.

In addition to the people and plants, there are several chairs and desks visible in the room. Some chairs are placed near the desks, while others are located in different areas of the office. The desks are equipped with computers, keyboards, and mice, indicating that the employees are engaged in various tasks.",0.7583905458450317,0.9203754663467407,0.8947483897209167,0.21978021978021978,1.1813285457809695,17.107145309448242,0.9098102450370789,0.9854075908660889,-12.722893714904785,-12.949653625488281,False,-1,none,
16,16,"The image depicts a large office space filled with people working on their computers. There are numerous individuals scattered throughout the room, with some sitting at desks and others standing or walking around. The office is furnished with numerous chairs, desks, and potted plants, creating a lively and productive atmosphere.

In addition to the people and furniture, there are several potted plants placed throughout the room, adding a touch of greenery to the environment. A few TVs can also be seen in the office, likely used for presentations or meetings.

Various personal items are visible in the scene, such as a handbag, a cup, and a cell phone. The presence of these items suggests that the people in the office are engaged in their work and are well-equipped for their daily tasks.",0.6362160444259644,0.8903112411499023,0.8881670236587524,0.24528301886792453,1.429084380610413,16.77218246459961,0.9070566892623901,0.9750664234161377,-13.078764915466309,-12.356531143188477,False,-1,none,
16,17,"The image is a large, well-lit office space filled with numerous people working on computers. There are at least 14 people visible in the scene, each focused on their tasks. The office is furnished with numerous chairs, some of which are occupied by the workers.

In addition to the people and chairs, the office is adorned with several potted plants, which are scattered throughout the space. There are at least 11 potted plants in the room, adding a touch of greenery to the environment. The office also features a TV mounted on the wall, which could be used for presentations or meetings.",0.6176223158836365,0.8962889313697815,0.8853897452354431,0.20430107526881722,1.0610412926391382,18.254549026489258,0.9334302544593811,0.9735056161880493,-12.508551597595215,-13.00768756866455,False,-1,none,
16,18,"The image is a cartoon-like drawing of a large office space filled with people working on computers. There are numerous people scattered throughout the room, with some sitting at desks and others standing or walking around. 

In addition to the people, the office is equipped with various computer monitors and keyboards placed on desks. There are also several potted plants placed throughout the room, adding a touch of greenery to the environment. The overall atmosphere of the office appears to be busy and bustling with activity.",0.6495547890663147,0.8410527110099792,0.8877817392349243,0.24705882352941178,0.9569120287253142,17.76744270324707,0.9319915175437927,0.9842477440834045,-12.692599296569824,-13.442340850830078,False,-1,none,
16,19,"The image is a colorful, cartoon-like depiction of a busy office environment. Numerous people are working in the office, with some sitting at desks and others standing or walking around. There are at least 14 people visible in the scene, each engaged in their work.

The office is filled with various items, such as multiple chairs, some of which are occupied by the people working. There are also several potted plants scattered throughout the office, adding a touch of greenery to the space.

In addition to the people and furniture, there are multiple TVs and laptops placed around the office, indicating a technology-driven workspace. A few keyboards and a mouse can also be seen, further emphasizing the office's technological focus.",0.6885174512863159,0.9091792702674866,0.8846359252929688,0.18691588785046728,1.324955116696589,16.97541046142578,0.9050881862640381,0.9675061106681824,-12.761970520019531,-12.474847793579102,False,-1,none,
16,20,"The image is a colorful, cartoon-like depiction of a busy office environment. Numerous people are scattered throughout the scene, with some standing and others sitting at various desks. There are at least 14 people visible in the office, each engaged in their own activities.

The office is filled with numerous desks, chairs, and computer equipment. There are at least 12 desks and 11 chairs in the scene, with some of the chairs being occupied by people. Additionally, there are at least 11 computer monitors, laptops, and keyboards visible in the office.

The office is also equipped with a variety of other items, such as a cup, a book, a cell phone, and a TV. The overall atmosphere of the office is lively and bustling, with people working and interacting with one another.",0.6186042428016663,0.9148528575897217,0.877343475818634,0.21428571428571427,1.398563734290844,16.38656234741211,0.8843443989753723,0.9714920520782471,-12.835840225219727,-12.141108512878418,False,-1,none,
16,21,"The image is a colorful cartoon depiction of a busy office environment. There are numerous people in the scene, some of them sitting at desks and others standing or walking around. The office is filled with various computer monitors, keyboards, and mice, indicating a technology-driven workplace.

In addition to the people and computer equipment, there are several chairs scattered throughout the office, providing seating for the employees. A few bottles can be seen placed around the office, likely for refreshments.

The overall atmosphere of the office is bustling and lively, with people engaged in their work and interacting with one another.",0.6164032220840454,0.8393382430076599,0.889648973941803,0.24468085106382978,1.1651705565529622,17.303997039794922,0.8949779272079468,0.9824249744415283,-12.857562065124512,-12.917739868164062,False,-1,none,
16,22,"The image is a colorful and detailed cartoon of a large office filled with people working on computers. There are numerous people scattered throughout the office, with some sitting at desks and others standing or walking around.

The office is equipped with numerous computers, with at least 13 visible in the scene. Some of these computers are placed on desks, while others are placed on tables or other surfaces. The office also features a few chairs, with at least 10 chairs visible in the scene.

In addition to the people and computers, there are a few other items in the office, such as a cup, a cell phone, and a book. The overall atmosphere of the office is lively and bustling, with everyone engaged in their work.",0.6879428029060364,0.8892837166786194,0.8858945369720459,0.25274725274725274,1.2980251346499103,17.060077667236328,0.8863853812217712,0.9800837635993958,-12.785420417785645,-12.559852600097656,False,-1,none,
16,23,"The image is a cartoon depiction of a busy office environment, filled with numerous people working on computers. There are at least 14 people visible in the scene, each engaged in their tasks. The office is equipped with numerous desks, each featuring a computer monitor and keyboard.

In total, there are 13 computer monitors and 13 keyboards spread throughout the office. The office also has a few chairs, with at least 7 chairs visible in the scene. The overall atmosphere of the office is bustling and full of activity.",0.6585649251937866,0.9351011514663696,0.8829318881034851,0.20238095238095238,0.9389587073608617,16.976425170898438,0.8808897733688354,0.9685291647911072,-12.541818618774414,-13.271171569824219,False,-1,none,
16,24,"The image depicts a large office filled with people working on their computers. There are numerous individuals scattered throughout the room, with some sitting at desks and others standing or walking around. The office is equipped with numerous computers, keyboards, and mice, indicating a busy work environment.

In addition to the computers, there are several potted plants placed throughout the office, adding a touch of greenery to the space. A few chairs can be seen in the room, likely for people to sit on while working. The overall atmosphere of the office is bustling and full of activity.",0.678031325340271,0.8291090130805969,0.8963949084281921,0.25555555555555554,1.073608617594255,18.021617889404297,0.9034323692321777,0.9699501991271973,-12.781583786010742,-13.156350135803223,False,-1,none,
16,25,"The image depicts a large office space filled with numerous people working on their computers. There are at least 14 people visible in the scene, each focused on their tasks. The office is furnished with numerous desks, chairs, and potted plants, creating a comfortable and productive environment.

Several computer monitors are placed on the desks, with at least 11 monitors visible in the scene. Additionally, there are multiple keyboards and mice scattered throughout the office, indicating the presence of various computer setups.

The office is well-equipped with potted plants, with at least 13 plants placed throughout the space, adding a touch of greenery and life to the environment.",0.6929510235786438,0.8989449739456177,0.8831706643104553,0.2222222222222222,1.2423698384201076,17.976511001586914,0.9293464422225952,0.9749692678451538,-12.617936134338379,-12.664667129516602,False,-1,none,
17,1,"The image depicts a busy highway with multiple cars and trucks driving under a bridge. There are at least nine cars and two trucks visible in the scene, with some vehicles closer to the foreground and others further back. The highway is filled with traffic, and the vehicles are moving in various directions.

In addition to the vehicles, there are several traffic signs visible in the scene, including one on the left side of the image, one in the middle, and another on the right side. These signs likely provide information about the highway, such as directions or lane changes.",1.0,1.0,1.0,1.0,1.0,19.83723258972168,1.0,1.0,,-12.104185104370117,False,-1,none,
17,2,"The image depicts a busy highway filled with numerous cars and trucks. The traffic is backed up, with vehicles waiting in line to cross a bridge. There are at least 13 cars and 5 trucks visible in the scene, all contributing to the congestion.

The highway is situated near a city, as evidenced by the presence of a bridge and the urban environment. The traffic appears to be moving in both directions, with some vehicles closer to the viewer and others further away. The scene captures the essence of a bustling city with heavy traffic.",0.8631280064582825,0.8631280064582825,0.9125185608863831,0.3563218390804598,0.9242685025817556,17.87082862854004,0.9074527025222778,0.9074527025222778,-13.152483940124512,-12.048128128051758,False,-1,none,
17,3,"The image is a cartoon depiction of a busy highway with a large number of cars and trucks driving on it. The highway is situated above a river, and there are several boats visible in the water below. The scene is bustling with activity, as numerous cars and trucks are scattered throughout the highway, some closer to the viewer and others further away.

In addition to the vehicles, there are several people visible in the scene, likely pedestrians or drivers navigating the busy highway. The overall atmosphere of the image is that of a lively and crowded transportation hub.",0.7876056432723999,0.8095141649246216,0.9123750925064087,0.32954545454545453,0.9931153184165232,16.058271408081055,0.8560097813606262,0.9546757936477661,-13.032744407653809,-12.053091049194336,False,-1,none,
17,4,"The image is a colorful comic strip depicting a busy highway filled with various vehicles. There are numerous cars, trucks, and boats scattered throughout the scene, with some boats floating on the water. The highway is surrounded by a lush green landscape, giving the impression of a bustling city.

In addition to the vehicles, there are several people visible in the scene, likely pedestrians or drivers navigating the busy highway. The comic strip captures the essence of a typical day on a busy highway, with a mix of vehicles and people going about their daily routines.",0.7029786109924316,0.8460057377815247,0.901215672492981,0.2967032967032967,0.9913941480206541,16.44822883605957,0.8806178569793701,0.9540407657623291,-12.928993225097656,-12.068948745727539,False,-1,none,
17,5,"The image depicts a bustling city street filled with traffic, including numerous cars and trucks. The street is situated next to a river, adding to the urban atmosphere. The traffic is quite dense, with cars and trucks occupying the majority of the street.

In addition to the vehicles, there are several people walking along the street, some of them carrying backpacks. The scene is lively and captures the essence of a busy city environment.",0.681953489780426,0.7143750786781311,0.8995792269706726,0.27710843373493976,0.7624784853700516,16.76820182800293,0.8945570588111877,0.969707727432251,-13.058256149291992,-12.493141174316406,False,-1,none,
17,6,"The image depicts a bustling city street filled with traffic, including cars, buses, and motorcycles. There are numerous people walking and riding bicycles on the street, navigating through the congested traffic. Some pedestrians are carrying handbags, adding to the busy atmosphere.

The street is lined with buildings, and there are several umbrellas visible, likely indicating a sunny day. The scene captures the essence of a typical day in a crowded urban environment.",0.6533969044685364,0.8936938643455505,0.886757493019104,0.25842696629213485,0.8123924268502581,15.669360160827637,0.8284059166908264,0.9244261384010315,-12.981718063354492,-12.289483070373535,False,-1,none,
17,7,"The image depicts a bustling city street filled with people, cars, and motorcycles. There are numerous people walking and standing on the sidewalks, while others are riding motorcycles and cars. The street is crowded with various vehicles, including cars, motorcycles, and even a truck.

Many people are carrying umbrellas, which suggests that it might be raining or that they are prepared for potential rain. The scene captures the essence of a busy urban environment, with people going about their daily routines and navigating the crowded streets.",0.5886405110359192,0.9157554507255554,0.886943519115448,0.21428571428571427,0.9466437177280551,16.980436325073242,0.8856762647628784,0.9590870141983032,-13.19748306274414,-12.072585105895996,False,-1,none,
17,8,"The image depicts a busy city street filled with people riding motorcycles and bicycles. There are numerous motorcycles and bicycles scattered throughout the scene, with some riders wearing backpacks. The street is bustling with activity, as people navigate through the crowded area.

In addition to the riders, there are several umbrellas being used by the people, likely to shield themselves from the rain. The umbrellas are scattered throughout the scene, with some riders holding them while riding their bikes or motorcycles.

The overall atmosphere of the image is lively and energetic, as people navigate the city streets on their various modes of transportation.",0.5803606510162354,0.90798020362854,0.8884231448173523,0.23711340206185566,1.1514629948364887,15.776299476623535,0.8466691374778748,0.9533785581588745,-12.972306251525879,-11.64837646484375,False,-1,none,
17,9,"The image depicts a bustling city street filled with a large crowd of people riding motorcycles and bicycles. The street is lined with numerous umbrellas, providing shade and protection from the elements for the riders. The umbrellas come in various sizes and are scattered throughout the scene.

The people on motorcycles and bicycles are spread out along the street, with some riders closer to the foreground and others further back. The scene captures the essence of a busy urban environment, with people navigating through the crowded streets on their vehicles.",0.6158682107925415,0.9465153813362122,0.8909195065498352,0.24468085106382978,0.9724612736660929,17.809900283813477,0.8442957997322083,0.9665921330451965,-13.210721015930176,-12.039984703063965,False,-1,none,
17,10,"The image depicts a bustling city street filled with a large crowd of people riding motorcycles. The riders are carrying umbrellas, which are scattered throughout the scene, providing shade and protection from the elements. The umbrellas come in various sizes and colors, adding a vibrant touch to the scene.

The motorcycles are parked or moving along the street, with some riders positioned closer to the foreground and others further back. The street is lined with buildings, creating a busy urban atmosphere. The overall scene captures the essence of a lively city street filled with people and motorcycles.",0.5727192163467407,0.9621258974075317,0.8862632513046265,0.23958333333333334,1.0516351118760758,15.860350608825684,0.8055866360664368,0.9685739874839783,-13.10543441772461,-11.872030258178711,False,-1,none,
17,11,"The image depicts a large group of people riding motorcycles down a busy street. There are numerous motorcycles scattered throughout the scene, with some riders closer to the foreground and others further back. The riders are wearing helmets, ensuring their safety while navigating the bustling street.

In addition to the motorcycles, there are several umbrellas of various sizes and colors, providing shade and protection from the elements. The umbrellas are scattered throughout the scene, with some riders holding them while riding.

The overall atmosphere of the scene is lively and energetic, as the riders and their motorcycles create a sense of movement and excitement.",0.5290498733520508,0.8989092111587524,0.8992851376533508,0.25,1.1652323580034423,16.649490356445312,0.8602018356323242,0.944530725479126,-13.008859634399414,-11.623318672180176,False,-1,none,
17,12,"The image depicts a bustling city street filled with a large group of people riding motorcycles. There are numerous motorcycles scattered throughout the scene, with some riders closer to the foreground and others further back. The riders are navigating through the busy street, creating a sense of motion and energy.

In addition to the motorcyclists, there are several pedestrians walking along the street, some closer to the foreground and others further back. The overall atmosphere of the scene is lively and dynamic, showcasing the vibrant nature of city life.",0.6103783249855042,0.8218047618865967,0.9081162810325623,0.25842696629213485,0.9724612736660929,15.73403549194336,0.8160743117332458,0.9523405432701111,-12.781729698181152,-12.051151275634766,False,-1,none,
17,13,"The image depicts a large group of people riding motorcycles down a busy street. There are numerous motorcycles scattered throughout the scene, with some riders closer to the foreground and others further back. The riders are of various sizes and positions, creating a sense of depth and movement in the scene.

In addition to the motorcyclists, there are several pedestrians walking along the street, some of whom are carrying handbags. The overall atmosphere of the scene is lively and bustling, with people and vehicles occupying the street.",0.6037835478782654,0.9179768562316895,0.9087082147598267,0.2727272727272727,0.9363166953528399,16.06627082824707,0.8425183296203613,0.9647364616394043,-13.14026927947998,-12.13624382019043,False,-1,none,
17,14,"The image depicts a large group of people riding motorcycles down a busy street. There are numerous motorcycles scattered throughout the scene, with some riders closer to the foreground and others further back. The riders are wearing helmets, ensuring their safety while enjoying the ride.

The street is bustling with activity, as the motorcyclists navigate through the crowd. The scene captures the excitement and energy of the motorcycle riders as they travel together.",0.5825746059417725,0.9347496628761292,0.8971334099769592,0.21978021978021978,0.8123924268502581,17.45374298095703,0.8772199749946594,0.9649621248245239,-13.091375350952148,-12.388144493103027,False,-1,none,
17,15,"The image depicts a bustling city street filled with a large crowd of people and numerous motorcycles. The motorcycles are parked along the street, with some positioned closer to the foreground and others further back. The people are scattered throughout the scene, with some standing closer to the motorcycles and others further away.

The street is lined with buildings, creating a vibrant urban atmosphere. The scene captures the essence of a busy city street, with people and motorcycles occupying the majority of the space.",0.6364578008651733,0.8201422095298767,0.9001941084861755,0.2235294117647059,0.9087779690189329,16.305498123168945,0.8708114624023438,0.9582942724227905,-13.068427085876465,-12.2323637008667,False,-1,none,
17,16,"The image depicts a bustling city street filled with a large number of motorcycles parked along the sides of the road. The motorcycles are arranged in various positions, creating a sense of depth and movement.

In addition to the motorcycles, there are numerous people walking and standing on the street, some of them carrying handbags. The crowd is dispersed throughout the scene, with some individuals closer to the foreground and others further back.

The overall atmosphere of the scene is lively and energetic, as the street is filled with people and motorcycles, creating a vibrant urban environment.",0.6013323664665222,0.9421475529670715,0.8995640277862549,0.25806451612903225,1.0430292598967297,17.255203247070312,0.8847500681877136,0.9734293818473816,-13.156779289245605,-11.952835083007812,False,-1,none,
17,17,"The image depicts a bustling city street filled with a large crowd of people riding motorcycles. There are numerous motorcycles scattered throughout the scene, with some riders closer to the foreground and others further back. The crowd is diverse, with people of various heights and positions on their motorcycles.

In addition to the motorcycles, there are a few cars and a truck visible in the scene, adding to the busy atmosphere of the city street. The overall scene captures the essence of a lively urban environment with a mix of vehicles and pedestrians.",0.6276755332946777,0.9476936459541321,0.9116532802581787,0.3103448275862069,0.9672977624784854,15.482356071472168,0.8379009962081909,0.9627248644828796,-13.049059867858887,-12.043996810913086,False,-1,none,
17,18,"The image depicts a large group of people riding motorcycles down a busy city street. There are numerous motorcycles scattered throughout the scene, with some riders closer to the foreground and others further back. The riders are of various sizes and positions, creating a sense of depth and movement in the scene.

In addition to the motorcyclists, there are several pedestrians visible in the image, some of whom are carrying handbags. The street is bustling with activity, and the overall atmosphere is lively and energetic.",0.607988715171814,0.9148938059806824,0.9124944806098938,0.2727272727272727,0.9087779690189329,16.233211517333984,0.8747440576553345,0.9530289769172668,-13.126017570495605,-12.146260261535645,False,-1,none,
17,19,"The image depicts a large group of people riding motorcycles down a busy street. There are numerous motorcycles scattered throughout the scene, with some riders closer to the foreground and others further back. The riders are of various sizes and positions, creating a sense of depth and movement in the scene.

In addition to the motorcyclists, there are several pedestrians visible in the image, some of whom are carrying handbags. The street is bustling with activity, and the overall atmosphere is lively and energetic.",0.6161421537399292,0.9898797273635864,0.912467360496521,0.27586206896551724,0.9001721170395869,16.441747665405273,0.8607889413833618,0.9697512984275818,-13.008726119995117,-12.161323547363281,False,-1,none,
17,20,"The image depicts a large group of people riding motorcycles down a busy street. There are numerous motorcycles scattered throughout the scene, with some riders closer to the foreground and others further back. The riders are positioned in various directions, creating a sense of depth and movement in the scene.

In addition to the motorcyclists, there are several pedestrians walking along the street, some closer to the foreground and others further back. The overall atmosphere of the scene is bustling and energetic, with people and motorcycles filling the street.",0.6048924326896667,0.972574770450592,0.9123317003250122,0.2857142857142857,0.9793459552495697,17.14980125427246,0.8653495907783508,0.9708691239356995,-13.318492889404297,-12.065339088439941,False,-1,none,
17,21,"The image depicts a large group of people riding motorcycles down a busy street. There are numerous motorcycles scattered throughout the scene, with some riders closer to the foreground and others further back. The riders are of various sizes and positions, creating a sense of depth and movement in the scene.

In addition to the motorcyclists, there are several pedestrians visible in the image, some of whom are carrying backpacks. The street is bustling with activity, and the overall atmosphere is lively and energetic.",0.6118648648262024,0.9765114784240723,0.9125668406486511,0.27586206896551724,0.9018932874354562,15.931869506835938,0.8629617094993591,0.9698264598846436,-12.98530101776123,-12.160930633544922,False,-1,none,
